Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name
Complex_453,28,0.9024,0.3565,334,YGR085C
Complex_453,28,0.9024,0.3565,778,YOR096W
Complex_453,28,0.9024,0.3565,434,YIL133C
Complex_453,28,0.9024,0.3565,610,YLR448W
Complex_453,28,0.9024,0.3565,111,YDL075W
Complex_453,28,0.9024,0.3565,114,YDL083C
Complex_453,28,0.9024,0.3565,513,YKL180W
Complex_453,28,0.9024,0.3565,274,YFR031C-A
Complex_453,28,0.9024,0.3565,295,YGL103W
Complex_453,28,0.9024,0.3565,685,YNL069C
Complex_453,28,0.9024,0.3565,237,YER074W
Complex_453,28,0.9024,0.3565,622,YML063W
Complex_453,28,0.9024,0.3565,463,YJL177W
Complex_453,28,0.9024,0.3565,113,YDL082W
Complex_453,28,0.9024,0.3565,83,YCR031C
Complex_453,28,0.9024,0.3565,211,YDR471W
Complex_453,28,0.9024,0.3565,627,YML073C
Complex_453,28,0.9024,0.3565,546,YLR075W
Complex_453,28,0.9024,0.3565,196,YDR382W
Complex_453,28,0.9024,0.3565,23,YBL027W
Complex_453,28,0.9024,0.3565,37,YBR031W
Complex_453,28,0.9024,0.3565,282,YGL030W
Complex_453,28,0.9024,0.3565,375,YHL001W
Complex_454,25,0.9024,0.2725,775,YOR063W
Complex_454,25,0.9024,0.2725,761,YOL127W
Complex_454,25,0.9024,0.2725,538,YLL045C
Complex_454,25,0.9024,0.2725,540,YLR029C
Complex_454,25,0.9024,0.2725,667,YMR242C
Complex_454,25,0.9024,0.2725,627,YML073C
Complex_454,25,0.9024,0.2725,211,YDR471W
Complex_454,25,0.9024,0.2725,334,YGR085C
Complex_454,25,0.9024,0.2725,778,YOR096W
Complex_454,25,0.9024,0.2725,622,YML063W
Complex_454,25,0.9024,0.2725,685,YNL069C
Complex_454,25,0.9024,0.2725,274,YFR031C-A
Complex_454,25,0.9024,0.2725,295,YGL103W
Complex_454,25,0.9024,0.2725,113,YDL082W
Complex_454,25,0.9024,0.2725,463,YJL177W
Complex_454,25,0.9024,0.2725,610,YLR448W
Complex_454,25,0.9024,0.2725,836,YPL090C
Complex_454,25,0.9024,0.2725,237,YER074W
Complex_454,25,0.9024,0.2725,111,YDL075W
Complex_454,25,0.9024,0.2725,546,YLR075W
Complex_454,25,0.9024,0.2725,37,YBR031W
Complex_454,25,0.9024,0.2725,490,YJR123W
Complex_454,25,0.9024,0.2725,728,YNL301C
Complex_454,25,0.9024,0.2725,83,YCR031C
Complex_454,25,0.9024,0.2725,23,YBL027W
Complex_455,24,0.9023,0.2547,775,YOR063W
Complex_455,24,0.9023,0.2547,761,YOL127W
Complex_455,24,0.9023,0.2547,59,YBR191W
Complex_455,24,0.9023,0.2547,513,YKL180W
Complex_455,24,0.9023,0.2547,274,YFR031C-A
Complex_455,24,0.9023,0.2547,658,YMR194W
Complex_455,24,0.9023,0.2547,667,YMR242C
Complex_455,24,0.9023,0.2547,37,YBR031W
Complex_455,24,0.9023,0.2547,295,YGL103W
Complex_455,24,0.9023,0.2547,685,YNL069C
Complex_455,24,0.9023,0.2547,463,YJL177W
Complex_455,24,0.9023,0.2547,83,YCR031C
Complex_455,24,0.9023,0.2547,211,YDR471W
Complex_455,24,0.9023,0.2547,610,YLR448W
Complex_455,24,0.9023,0.2547,490,YJR123W
Complex_455,24,0.9023,0.2547,113,YDL082W
Complex_455,24,0.9023,0.2547,114,YDL083C
Complex_455,24,0.9023,0.2547,627,YML073C
Complex_455,24,0.9023,0.2547,375,YHL001W
Complex_455,24,0.9023,0.2547,237,YER074W
Complex_455,24,0.9023,0.2547,23,YBL027W
Complex_455,24,0.9023,0.2547,577,YLR287C-A
Complex_455,24,0.9023,0.2547,282,YGL030W
Complex_455,24,0.9023,0.2547,609,YLR441C
Complex_456,14,0.9023,0.2278,775,YOR063W
Complex_456,14,0.9023,0.2278,761,YOL127W
Complex_456,14,0.9023,0.2278,538,YLL045C
Complex_456,14,0.9023,0.2278,540,YLR029C
Complex_456,14,0.9023,0.2278,760,YOL120C
Complex_456,14,0.9023,0.2278,434,YIL133C
Complex_456,14,0.9023,0.2278,685,YNL069C
Complex_456,14,0.9023,0.2278,622,YML063W
Complex_456,14,0.9023,0.2278,113,YDL082W
Complex_456,14,0.9023,0.2278,627,YML073C
Complex_456,14,0.9023,0.2278,37,YBR031W
Complex_456,14,0.9023,0.2278,136,YDR012W
Complex_456,14,0.9023,0.2278,728,YNL301C
Complex_456,14,0.9023,0.2278,274,YFR031C-A
Complex_457,11,0.9022,0.0617,775,YOR063W
Complex_457,11,0.9022,0.0617,761,YOL127W
Complex_457,11,0.9022,0.0617,538,YLL045C
Complex_457,11,0.9022,0.0617,540,YLR029C
Complex_457,11,0.9022,0.0617,667,YMR242C
Complex_457,11,0.9022,0.0617,843,YPL131W
Complex_457,11,0.9022,0.0617,676,YNL002C
Complex_457,11,0.9022,0.0617,751,YOL041C
Complex_457,11,0.9022,0.0617,755,YOL077C
Complex_457,11,0.9022,0.0617,796,YOR206W
Complex_457,11,0.9022,0.0617,670,YMR290C
Complex_458,8,0.9022,0.0714,775,YOR063W
Complex_458,8,0.9022,0.0714,808,YOR272W
Complex_458,8,0.9022,0.0714,670,YMR290C
Complex_458,8,0.9022,0.0714,113,YDL082W
Complex_458,8,0.9022,0.0714,755,YOL077C
Complex_458,8,0.9022,0.0714,751,YOL041C
Complex_458,8,0.9022,0.0714,538,YLL045C
Complex_458,8,0.9022,0.0714,851,YPL198W
Complex_459,23,0.9021,0.2658,775,YOR063W
Complex_459,23,0.9021,0.2658,761,YOL127W
Complex_459,23,0.9021,0.2658,283,YGL031C
Complex_459,23,0.9021,0.2658,513,YKL180W
Complex_459,23,0.9021,0.2658,282,YGL030W
Complex_459,23,0.9021,0.2658,295,YGL103W
Complex_459,23,0.9021,0.2658,685,YNL069C
Complex_459,23,0.9021,0.2658,334,YGR085C
Complex_459,23,0.9021,0.2658,211,YDR471W
Complex_459,23,0.9021,0.2658,622,YML063W
Complex_459,23,0.9021,0.2658,114,YDL083C
Complex_459,23,0.9021,0.2658,627,YML073C
Complex_459,23,0.9021,0.2658,546,YLR075W
Complex_459,23,0.9021,0.2658,83,YCR031C
Complex_459,23,0.9021,0.2658,667,YMR242C
Complex_459,23,0.9021,0.2658,609,YLR441C
Complex_459,23,0.9021,0.2658,490,YJR123W
Complex_459,23,0.9021,0.2658,658,YMR194W
Complex_459,23,0.9021,0.2658,289,YGL076C
Complex_459,23,0.9021,0.2658,113,YDL082W
Complex_459,23,0.9021,0.2658,274,YFR031C-A
Complex_459,23,0.9021,0.2658,381,YHL033C
Complex_459,23,0.9021,0.2658,463,YJL177W
Complex_460,9,0.9021,0.254,775,YOR063W
Complex_460,9,0.9021,0.254,142,YDR060W
Complex_460,9,0.9021,0.254,670,YMR290C
Complex_460,9,0.9021,0.254,822,YPL012W
Complex_460,9,0.9021,0.254,755,YOL077C
Complex_460,9,0.9021,0.254,388,YHR052W
Complex_460,9,0.9021,0.254,751,YOL041C
Complex_460,9,0.9021,0.254,538,YLL045C
Complex_460,9,0.9021,0.254,829,YPL043W
Complex_461,11,0.9021,0.1389,801,YOR234C
Complex_461,11,0.9021,0.1389,546,YLR075W
Complex_461,11,0.9021,0.1389,196,YDR382W
Complex_461,11,0.9021,0.1389,237,YER074W
Complex_461,11,0.9021,0.1389,334,YGR085C
Complex_461,11,0.9021,0.1389,111,YDL075W
Complex_461,11,0.9021,0.1389,463,YJL177W
Complex_461,11,0.9021,0.1389,627,YML073C
Complex_461,11,0.9021,0.1389,113,YDL082W
Complex_461,11,0.9021,0.1389,83,YCR031C
Complex_461,11,0.9021,0.1389,667,YMR242C
Complex_462,23,0.9019,0.3281,775,YOR063W
Complex_462,23,0.9019,0.3281,761,YOL127W
Complex_462,23,0.9019,0.3281,538,YLL045C
Complex_462,23,0.9019,0.3281,609,YLR441C
Complex_462,23,0.9019,0.3281,778,YOR096W
Complex_462,23,0.9019,0.3281,667,YMR242C
Complex_462,23,0.9019,0.3281,334,YGR085C
Complex_462,23,0.9019,0.3281,211,YDR471W
Complex_462,23,0.9019,0.3281,622,YML063W
Complex_462,23,0.9019,0.3281,627,YML073C
Complex_462,23,0.9019,0.3281,274,YFR031C-A
Complex_462,23,0.9019,0.3281,295,YGL103W
Complex_462,23,0.9019,0.3281,113,YDL082W
Complex_462,23,0.9019,0.3281,685,YNL069C
Complex_462,23,0.9019,0.3281,463,YJL177W
Complex_462,23,0.9019,0.3281,610,YLR448W
Complex_462,23,0.9019,0.3281,513,YKL180W
Complex_462,23,0.9019,0.3281,658,YMR194W
Complex_462,23,0.9019,0.3281,136,YDR012W
Complex_462,23,0.9019,0.3281,37,YBR031W
Complex_462,23,0.9019,0.3281,851,YPL198W
Complex_462,23,0.9019,0.3281,381,YHL033C
Complex_462,23,0.9019,0.3281,857,YPL220W
Complex_463,3,0.9017,0.4444,16,YBL002W
Complex_463,3,0.9017,0.4444,17,YBL003C
Complex_463,3,0.9017,0.4444,315,YGL241W
Complex_464,28,0.9017,0.2695,775,YOR063W
Complex_464,28,0.9017,0.2695,761,YOL127W
Complex_464,28,0.9017,0.2695,538,YLL045C
Complex_464,28,0.9017,0.2695,609,YLR441C
Complex_464,28,0.9017,0.2695,778,YOR096W
Complex_464,28,0.9017,0.2695,667,YMR242C
Complex_464,28,0.9017,0.2695,334,YGR085C
Complex_464,28,0.9017,0.2695,211,YDR471W
Complex_464,28,0.9017,0.2695,622,YML063W
Complex_464,28,0.9017,0.2695,627,YML073C
Complex_464,28,0.9017,0.2695,274,YFR031C-A
Complex_464,28,0.9017,0.2695,295,YGL103W
Complex_464,28,0.9017,0.2695,113,YDL082W
Complex_464,28,0.9017,0.2695,685,YNL069C
Complex_464,28,0.9017,0.2695,463,YJL177W
Complex_464,28,0.9017,0.2695,610,YLR448W
Complex_464,28,0.9017,0.2695,513,YKL180W
Complex_464,28,0.9017,0.2695,658,YMR194W
Complex_464,28,0.9017,0.2695,546,YLR075W
Complex_464,28,0.9017,0.2695,434,YIL133C
Complex_464,28,0.9017,0.2695,490,YJR123W
Complex_464,28,0.9017,0.2695,114,YDL083C
Complex_464,28,0.9017,0.2695,83,YCR031C
Complex_464,28,0.9017,0.2695,237,YER074W
Complex_464,28,0.9017,0.2695,728,YNL301C
Complex_464,28,0.9017,0.2695,705,YNL178W
Complex_464,28,0.9017,0.2695,23,YBL027W
Complex_464,28,0.9017,0.2695,37,YBR031W
Complex_465,24,0.9015,0.3467,775,YOR063W
Complex_465,24,0.9015,0.3467,761,YOL127W
Complex_465,24,0.9015,0.3467,33,YBL092W
Complex_465,24,0.9015,0.3467,513,YKL180W
Complex_465,24,0.9015,0.3467,274,YFR031C-A
Complex_465,24,0.9015,0.3467,658,YMR194W
Complex_465,24,0.9015,0.3467,23,YBL027W
Complex_465,24,0.9015,0.3467,295,YGL103W
Complex_465,24,0.9015,0.3467,685,YNL069C
Complex_465,24,0.9015,0.3467,463,YJL177W
Complex_465,24,0.9015,0.3467,211,YDR471W
Complex_465,24,0.9015,0.3467,610,YLR448W
Complex_465,24,0.9015,0.3467,490,YJR123W
Complex_465,24,0.9015,0.3467,237,YER074W
Complex_465,24,0.9015,0.3467,114,YDL083C
Complex_465,24,0.9015,0.3467,627,YML073C
Complex_465,24,0.9015,0.3467,334,YGR085C
Complex_465,24,0.9015,0.3467,59,YBR191W
Complex_465,24,0.9015,0.3467,37,YBR031W
Complex_465,24,0.9015,0.3467,113,YDL082W
Complex_465,24,0.9015,0.3467,111,YDL075W
Complex_465,24,0.9015,0.3467,306,YGL147C
Complex_465,24,0.9015,0.3467,282,YGL030W
Complex_465,24,0.9015,0.3467,375,YHL001W
Complex_466,19,0.9014,0.2234,587,YLR340W
Complex_466,19,0.9014,0.2234,334,YGR085C
Complex_466,19,0.9014,0.2234,622,YML063W
Complex_466,19,0.9014,0.2234,836,YPL090C
Complex_466,19,0.9014,0.2234,490,YJR123W
Complex_466,19,0.9014,0.2234,667,YMR242C
Complex_466,19,0.9014,0.2234,237,YER074W
Complex_466,19,0.9014,0.2234,627,YML073C
Complex_466,19,0.9014,0.2234,761,YOL127W
Complex_466,19,0.9014,0.2234,111,YDL075W
Complex_466,19,0.9014,0.2234,610,YLR448W
Complex_466,19,0.9014,0.2234,295,YGL103W
Complex_466,19,0.9014,0.2234,685,YNL069C
Complex_466,19,0.9014,0.2234,463,YJL177W
Complex_466,19,0.9014,0.2234,113,YDL082W
Complex_466,19,0.9014,0.2234,274,YFR031C-A
Complex_466,19,0.9014,0.2234,136,YDR012W
Complex_466,19,0.9014,0.2234,728,YNL301C
Complex_466,19,0.9014,0.2234,540,YLR029C
Complex_467,22,0.9014,0.193,775,YOR063W
Complex_467,22,0.9014,0.193,761,YOL127W
Complex_467,22,0.9014,0.193,538,YLL045C
Complex_467,22,0.9014,0.193,609,YLR441C
Complex_467,22,0.9014,0.193,778,YOR096W
Complex_467,22,0.9014,0.193,667,YMR242C
Complex_467,22,0.9014,0.193,334,YGR085C
Complex_467,22,0.9014,0.193,211,YDR471W
Complex_467,22,0.9014,0.193,622,YML063W
Complex_467,22,0.9014,0.193,627,YML073C
Complex_467,22,0.9014,0.193,274,YFR031C-A
Complex_467,22,0.9014,0.193,295,YGL103W
Complex_467,22,0.9014,0.193,113,YDL082W
Complex_467,22,0.9014,0.193,685,YNL069C
Complex_467,22,0.9014,0.193,492,YJR145C
Complex_467,22,0.9014,0.193,705,YNL178W
Complex_467,22,0.9014,0.193,237,YER074W
Complex_467,22,0.9014,0.193,851,YPL198W
Complex_467,22,0.9014,0.193,434,YIL133C
Complex_467,22,0.9014,0.193,468,YJL190C
Complex_467,22,0.9014,0.193,381,YHL033C
Complex_467,22,0.9014,0.193,289,YGL076C
Complex_468,25,0.9013,0.2445,775,YOR063W
Complex_468,25,0.9013,0.2445,761,YOL127W
Complex_468,25,0.9013,0.2445,538,YLL045C
Complex_468,25,0.9013,0.2445,540,YLR029C
Complex_468,25,0.9013,0.2445,667,YMR242C
Complex_468,25,0.9013,0.2445,627,YML073C
Complex_468,25,0.9013,0.2445,211,YDR471W
Complex_468,25,0.9013,0.2445,334,YGR085C
Complex_468,25,0.9013,0.2445,778,YOR096W
Complex_468,25,0.9013,0.2445,622,YML063W
Complex_468,25,0.9013,0.2445,685,YNL069C
Complex_468,25,0.9013,0.2445,274,YFR031C-A
Complex_468,25,0.9013,0.2445,295,YGL103W
Complex_468,25,0.9013,0.2445,113,YDL082W
Complex_468,25,0.9013,0.2445,463,YJL177W
Complex_468,25,0.9013,0.2445,610,YLR448W
Complex_468,25,0.9013,0.2445,836,YPL090C
Complex_468,25,0.9013,0.2445,237,YER074W
Complex_468,25,0.9013,0.2445,705,YNL178W
Complex_468,25,0.9013,0.2445,546,YLR075W
Complex_468,25,0.9013,0.2445,37,YBR031W
Complex_468,25,0.9013,0.2445,490,YJR123W
Complex_468,25,0.9013,0.2445,83,YCR031C
Complex_468,25,0.9013,0.2445,23,YBL027W
Complex_468,25,0.9013,0.2445,381,YHL033C
Complex_469,26,0.9013,0.3512,775,YOR063W
Complex_469,26,0.9013,0.3512,761,YOL127W
Complex_469,26,0.9013,0.3512,538,YLL045C
Complex_469,26,0.9013,0.3512,540,YLR029C
Complex_469,26,0.9013,0.3512,667,YMR242C
Complex_469,26,0.9013,0.3512,627,YML073C
Complex_469,26,0.9013,0.3512,211,YDR471W
Complex_469,26,0.9013,0.3512,334,YGR085C
Complex_469,26,0.9013,0.3512,778,YOR096W
Complex_469,26,0.9013,0.3512,622,YML063W
Complex_469,26,0.9013,0.3512,685,YNL069C
Complex_469,26,0.9013,0.3512,274,YFR031C-A
Complex_469,26,0.9013,0.3512,295,YGL103W
Complex_469,26,0.9013,0.3512,113,YDL082W
Complex_469,26,0.9013,0.3512,463,YJL177W
Complex_469,26,0.9013,0.3512,610,YLR448W
Complex_469,26,0.9013,0.3512,513,YKL180W
Complex_469,26,0.9013,0.3512,658,YMR194W
Complex_469,26,0.9013,0.3512,434,YIL133C
Complex_469,26,0.9013,0.3512,237,YER074W
Complex_469,26,0.9013,0.3512,490,YJR123W
Complex_469,26,0.9013,0.3512,136,YDR012W
Complex_469,26,0.9013,0.3512,37,YBR031W
Complex_469,26,0.9013,0.3512,23,YBL027W
Complex_469,26,0.9013,0.3512,111,YDL075W
Complex_469,26,0.9013,0.3512,306,YGL147C
Complex_470,10,0.9013,0.0333,775,YOR063W
Complex_470,10,0.9013,0.0333,51,YBR142W
Complex_470,10,0.9013,0.0333,538,YLL045C
Complex_470,10,0.9013,0.0333,670,YMR290C
Complex_470,10,0.9013,0.0333,851,YPL198W
Complex_470,10,0.9013,0.0333,215,YDR496C
Complex_470,10,0.9013,0.0333,683,YNL061W
Complex_470,10,0.9013,0.0333,98,YDL014W
Complex_470,10,0.9013,0.0333,843,YPL131W
Complex_470,10,0.9013,0.0333,533,YLL008W
Complex_471,3,0.9009,0.3333,168,YDR228C
Complex_471,3,0.9009,0.3333,803,YOR250C
Complex_471,3,0.9009,0.3333,418,YHR216W
Complex_472,26,0.9008,0.3839,775,YOR063W
Complex_472,26,0.9008,0.3839,761,YOL127W
Complex_472,26,0.9008,0.3839,538,YLL045C
Complex_472,26,0.9008,0.3839,202,YDR418W
Complex_472,26,0.9008,0.3839,778,YOR096W
Complex_472,26,0.9008,0.3839,667,YMR242C
Complex_472,26,0.9008,0.3839,334,YGR085C
Complex_472,26,0.9008,0.3839,513,YKL180W
Complex_472,26,0.9008,0.3839,211,YDR471W
Complex_472,26,0.9008,0.3839,622,YML063W
Complex_472,26,0.9008,0.3839,627,YML073C
Complex_472,26,0.9008,0.3839,274,YFR031C-A
Complex_472,26,0.9008,0.3839,463,YJL177W
Complex_472,26,0.9008,0.3839,610,YLR448W
Complex_472,26,0.9008,0.3839,658,YMR194W
Complex_472,26,0.9008,0.3839,490,YJR123W
Complex_472,26,0.9008,0.3839,295,YGL103W
Complex_472,26,0.9008,0.3839,113,YDL082W
Complex_472,26,0.9008,0.3839,685,YNL069C
Complex_472,26,0.9008,0.3839,111,YDL075W
Complex_472,26,0.9008,0.3839,196,YDR382W
Complex_472,26,0.9008,0.3839,546,YLR075W
Complex_472,26,0.9008,0.3839,375,YHL001W
Complex_472,26,0.9008,0.3839,282,YGL030W
Complex_472,26,0.9008,0.3839,857,YPL220W
Complex_472,26,0.9008,0.3839,289,YGL076C
Complex_473,24,0.9007,0.2838,775,YOR063W
Complex_473,24,0.9007,0.2838,761,YOL127W
Complex_473,24,0.9007,0.2838,691,YNL096C
Complex_473,24,0.9007,0.2838,667,YMR242C
Complex_473,24,0.9007,0.2838,211,YDR471W
Complex_473,24,0.9007,0.2838,490,YJR123W
Complex_473,24,0.9007,0.2838,237,YER074W
Complex_473,24,0.9007,0.2838,627,YML073C
Complex_473,24,0.9007,0.2838,513,YKL180W
Complex_473,24,0.9007,0.2838,658,YMR194W
Complex_473,24,0.9007,0.2838,114,YDL083C
Complex_473,24,0.9007,0.2838,274,YFR031C-A
Complex_473,24,0.9007,0.2838,463,YJL177W
Complex_473,24,0.9007,0.2838,610,YLR448W
Complex_473,24,0.9007,0.2838,295,YGL103W
Complex_473,24,0.9007,0.2838,685,YNL069C
Complex_473,24,0.9007,0.2838,23,YBL027W
Complex_473,24,0.9007,0.2838,334,YGR085C
Complex_473,24,0.9007,0.2838,59,YBR191W
Complex_473,24,0.9007,0.2838,37,YBR031W
Complex_473,24,0.9007,0.2838,113,YDL082W
Complex_473,24,0.9007,0.2838,83,YCR031C
Complex_473,24,0.9007,0.2838,111,YDL075W
Complex_473,24,0.9007,0.2838,306,YGL147C
Complex_474,29,0.9007,0.2869,775,YOR063W
Complex_474,29,0.9007,0.2869,761,YOL127W
Complex_474,29,0.9007,0.2869,538,YLL045C
Complex_474,29,0.9007,0.2869,609,YLR441C
Complex_474,29,0.9007,0.2869,778,YOR096W
Complex_474,29,0.9007,0.2869,667,YMR242C
Complex_474,29,0.9007,0.2869,334,YGR085C
Complex_474,29,0.9007,0.2869,211,YDR471W
Complex_474,29,0.9007,0.2869,622,YML063W
Complex_474,29,0.9007,0.2869,627,YML073C
Complex_474,29,0.9007,0.2869,274,YFR031C-A
Complex_474,29,0.9007,0.2869,295,YGL103W
Complex_474,29,0.9007,0.2869,113,YDL082W
Complex_474,29,0.9007,0.2869,685,YNL069C
Complex_474,29,0.9007,0.2869,463,YJL177W
Complex_474,29,0.9007,0.2869,610,YLR448W
Complex_474,29,0.9007,0.2869,513,YKL180W
Complex_474,29,0.9007,0.2869,658,YMR194W
Complex_474,29,0.9007,0.2869,546,YLR075W
Complex_474,29,0.9007,0.2869,434,YIL133C
Complex_474,29,0.9007,0.2869,490,YJR123W
Complex_474,29,0.9007,0.2869,114,YDL083C
Complex_474,29,0.9007,0.2869,83,YCR031C
Complex_474,29,0.9007,0.2869,237,YER074W
Complex_474,29,0.9007,0.2869,375,YHL001W
Complex_474,29,0.9007,0.2869,468,YJL190C
Complex_474,29,0.9007,0.2869,282,YGL030W
Complex_474,29,0.9007,0.2869,196,YDR382W
Complex_474,29,0.9007,0.2869,289,YGL076C
Complex_475,22,0.9004,0.193,775,YOR063W
Complex_475,22,0.9004,0.193,761,YOL127W
Complex_475,22,0.9004,0.193,538,YLL045C
Complex_475,22,0.9004,0.193,609,YLR441C
Complex_475,22,0.9004,0.193,778,YOR096W
Complex_475,22,0.9004,0.193,667,YMR242C
Complex_475,22,0.9004,0.193,334,YGR085C
Complex_475,22,0.9004,0.193,211,YDR471W
Complex_475,22,0.9004,0.193,622,YML063W
Complex_475,22,0.9004,0.193,627,YML073C
Complex_475,22,0.9004,0.193,274,YFR031C-A
Complex_475,22,0.9004,0.193,295,YGL103W
Complex_475,22,0.9004,0.193,113,YDL082W
Complex_475,22,0.9004,0.193,685,YNL069C
Complex_475,22,0.9004,0.193,492,YJR145C
Complex_475,22,0.9004,0.193,705,YNL178W
Complex_475,22,0.9004,0.193,237,YER074W
Complex_475,22,0.9004,0.193,851,YPL198W
Complex_475,22,0.9004,0.193,836,YPL090C
Complex_475,22,0.9004,0.193,136,YDR012W
Complex_475,22,0.9004,0.193,37,YBR031W
Complex_475,22,0.9004,0.193,381,YHL033C
Complex_476,19,0.9004,0.143,587,YLR340W
Complex_476,19,0.9004,0.143,334,YGR085C
Complex_476,19,0.9004,0.143,622,YML063W
Complex_476,19,0.9004,0.143,836,YPL090C
Complex_476,19,0.9004,0.143,490,YJR123W
Complex_476,19,0.9004,0.143,667,YMR242C
Complex_476,19,0.9004,0.143,237,YER074W
Complex_476,19,0.9004,0.143,627,YML073C
Complex_476,19,0.9004,0.143,761,YOL127W
Complex_476,19,0.9004,0.143,705,YNL178W
Complex_476,19,0.9004,0.143,540,YLR029C
Complex_476,19,0.9004,0.143,546,YLR075W
Complex_476,19,0.9004,0.143,83,YCR031C
Complex_476,19,0.9004,0.143,610,YLR448W
Complex_476,19,0.9004,0.143,463,YJL177W
Complex_476,19,0.9004,0.143,274,YFR031C-A
Complex_476,19,0.9004,0.143,295,YGL103W
Complex_476,19,0.9004,0.143,113,YDL082W
Complex_476,19,0.9004,0.143,29,YBL072C
Complex_477,28,0.9003,0.3261,775,YOR063W
Complex_477,28,0.9003,0.3261,761,YOL127W
Complex_477,28,0.9003,0.3261,538,YLL045C
Complex_477,28,0.9003,0.3261,375,YHL001W
Complex_477,28,0.9003,0.3261,778,YOR096W
Complex_477,28,0.9003,0.3261,274,YFR031C-A
Complex_477,28,0.9003,0.3261,667,YMR242C
Complex_477,28,0.9003,0.3261,334,YGR085C
Complex_477,28,0.9003,0.3261,463,YJL177W
Complex_477,28,0.9003,0.3261,211,YDR471W
Complex_477,28,0.9003,0.3261,610,YLR448W
Complex_477,28,0.9003,0.3261,622,YML063W
Complex_477,28,0.9003,0.3261,627,YML073C
Complex_477,28,0.9003,0.3261,513,YKL180W
Complex_477,28,0.9003,0.3261,658,YMR194W
Complex_477,28,0.9003,0.3261,306,YGL147C
Complex_477,28,0.9003,0.3261,295,YGL103W
Complex_477,28,0.9003,0.3261,237,YER074W
Complex_477,28,0.9003,0.3261,113,YDL082W
Complex_477,28,0.9003,0.3261,490,YJR123W
Complex_477,28,0.9003,0.3261,83,YCR031C
Complex_477,28,0.9003,0.3261,114,YDL083C
Complex_477,28,0.9003,0.3261,685,YNL069C
Complex_477,28,0.9003,0.3261,434,YIL133C
Complex_477,28,0.9003,0.3261,23,YBL027W
Complex_477,28,0.9003,0.3261,37,YBR031W
Complex_477,28,0.9003,0.3261,282,YGL030W
Complex_477,28,0.9003,0.3261,111,YDL075W
Complex_478,27,0.9003,0.3382,775,YOR063W
Complex_478,27,0.9003,0.3382,761,YOL127W
Complex_478,27,0.9003,0.3382,538,YLL045C
Complex_478,27,0.9003,0.3382,861,YPL249C-A
Complex_478,27,0.9003,0.3382,667,YMR242C
Complex_478,27,0.9003,0.3382,334,YGR085C
Complex_478,27,0.9003,0.3382,778,YOR096W
Complex_478,27,0.9003,0.3382,434,YIL133C
Complex_478,27,0.9003,0.3382,610,YLR448W
Complex_478,27,0.9003,0.3382,111,YDL075W
Complex_478,27,0.9003,0.3382,114,YDL083C
Complex_478,27,0.9003,0.3382,513,YKL180W
Complex_478,27,0.9003,0.3382,274,YFR031C-A
Complex_478,27,0.9003,0.3382,295,YGL103W
Complex_478,27,0.9003,0.3382,685,YNL069C
Complex_478,27,0.9003,0.3382,237,YER074W
Complex_478,27,0.9003,0.3382,622,YML063W
Complex_478,27,0.9003,0.3382,463,YJL177W
Complex_478,27,0.9003,0.3382,113,YDL082W
Complex_478,27,0.9003,0.3382,83,YCR031C
Complex_478,27,0.9003,0.3382,211,YDR471W
Complex_478,27,0.9003,0.3382,627,YML073C
Complex_478,27,0.9003,0.3382,546,YLR075W
Complex_478,27,0.9003,0.3382,196,YDR382W
Complex_478,27,0.9003,0.3382,23,YBL027W
Complex_478,27,0.9003,0.3382,37,YBR031W
Complex_478,27,0.9003,0.3382,728,YNL301C
Complex_479,24,0.9001,0.3467,775,YOR063W
Complex_479,24,0.9001,0.3467,761,YOL127W
Complex_479,24,0.9001,0.3467,59,YBR191W
Complex_479,24,0.9001,0.3467,513,YKL180W
Complex_479,24,0.9001,0.3467,274,YFR031C-A
Complex_479,24,0.9001,0.3467,658,YMR194W
Complex_479,24,0.9001,0.3467,667,YMR242C
Complex_479,24,0.9001,0.3467,37,YBR031W
Complex_479,24,0.9001,0.3467,295,YGL103W
Complex_479,24,0.9001,0.3467,685,YNL069C
Complex_479,24,0.9001,0.3467,463,YJL177W
Complex_479,24,0.9001,0.3467,83,YCR031C
Complex_479,24,0.9001,0.3467,211,YDR471W
Complex_479,24,0.9001,0.3467,610,YLR448W
Complex_479,24,0.9001,0.3467,490,YJR123W
Complex_479,24,0.9001,0.3467,113,YDL082W
Complex_479,24,0.9001,0.3467,114,YDL083C
Complex_479,24,0.9001,0.3467,627,YML073C
Complex_479,24,0.9001,0.3467,375,YHL001W
Complex_479,24,0.9001,0.3467,202,YDR418W
Complex_479,24,0.9001,0.3467,334,YGR085C
Complex_479,24,0.9001,0.3467,306,YGL147C
Complex_479,24,0.9001,0.3467,282,YGL030W
Complex_479,24,0.9001,0.3467,111,YDL075W
Complex_480,22,0.9001,0.3096,587,YLR340W
Complex_480,22,0.9001,0.3096,334,YGR085C
Complex_480,22,0.9001,0.3096,622,YML063W
Complex_480,22,0.9001,0.3096,513,YKL180W
Complex_480,22,0.9001,0.3096,658,YMR194W
Complex_480,22,0.9001,0.3096,490,YJR123W
Complex_480,22,0.9001,0.3096,667,YMR242C
Complex_480,22,0.9001,0.3096,627,YML073C
Complex_480,22,0.9001,0.3096,761,YOL127W
