Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name,CC_Enriched_Terms,CC_Min_Pvalue,CC_Significant,BP_Enriched_Terms,BP_Min_Pvalue,BP_Significant,MF_Enriched_Terms,MF_Min_Pvalue,MF_Significant,Total_Enriched_Terms,Overall_Min_Pvalue,Overall_Significant
Complex_85,66,0.9015,0.2241,295,YGL103W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,577,YLR287C-A,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,211,YDR471W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,282,YGL030W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,113,YDL082W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,136,YDR012W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,59,YBR191W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,705,YNL178W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,658,YMR194W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,237,YER074W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,274,YFR031C-A,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,587,YLR340W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,728,YNL301C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,375,YHL001W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,83,YCR031C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,609,YLR441C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,610,YLR448W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,652,YMR142C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,37,YBR031W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,306,YGL147C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,23,YBL027W,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,434,YIL133C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_85,66,0.9015,0.2241,750,YOL040C,25,5.89e-54,True,48,9.05e-38,True,9,5.11e-33,True,82,5.89e-54,True
Complex_86,34,0.9015,0.2647,42,YBR079C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,778,YOR096W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,148,YDR091C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,232,YER025W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,874,YPR041W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,820,YOR361C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,204,YDR429C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,653,YMR146C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,673,YMR309C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,558,YLR192C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,334,YGR085C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,289,YGL076C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,538,YLL045C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,775,YOR063W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,295,YGL103W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,861,YPL249C-A,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,113,YDL082W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,670,YMR290C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,7,YAL035W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,627,YML073C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,529,YKR081C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,211,YDR471W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,546,YLR075W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,282,YGL030W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,14,YAR073W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,705,YNL178W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,237,YER074W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,658,YMR194W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,83,YCR031C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,111,YDL075W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,761,YOL127W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,274,YFR031C-A,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,728,YNL301C,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_86,34,0.9015,0.2647,622,YML063W,27,4.50e-30,True,33,1.07e-28,True,7,3.71e-20,True,67,4.50e-30,True
Complex_87,43,0.9014,0.4778,346,YGR156W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,381,YHL033C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,610,YLR448W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,295,YGL103W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,538,YLL045C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,289,YGL076C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,334,YGR085C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,627,YML073C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,658,YMR194W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,237,YER074W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,211,YDR471W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,775,YOR063W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,274,YFR031C-A,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,861,YPL249C-A,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,83,YCR031C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,282,YGL030W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,705,YNL178W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,113,YDL082W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,609,YLR441C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,587,YLR340W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,761,YOL127W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,111,YDL075W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,375,YHL001W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,622,YML063W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,728,YNL301C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,546,YLR075W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,59,YBR191W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,513,YKL180W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,37,YBR031W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,136,YDR012W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,306,YGL147C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,463,YJL177W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,23,YBL027W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,540,YLR029C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,652,YMR142C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,667,YMR242C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,836,YPL090C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,202,YDR418W,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,685,YNL069C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,434,YIL133C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,750,YOL040C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,577,YLR287C-A,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_87,43,0.9014,0.4778,691,YNL096C,21,6.99e-59,True,22,3.04e-63,True,7,4.95e-59,True,50,3.04e-63,True
Complex_88,16,0.9014,0.0755,14,YAR073W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,418,YHR216W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,620,YML056C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,604,YLR432W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,538,YLL045C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,775,YOR063W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,289,YGL076C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,334,YGR085C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,627,YML073C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,705,YNL178W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,113,YDL082W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,15,YAR075W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,670,YMR290C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,652,YMR142C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,540,YLR029C,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_88,16,0.9014,0.0755,622,YML063W,10,1.04e-09,True,34,3.95e-09,True,5,3.88e-09,True,49,1.04e-09,True
Complex_89,30,0.9013,0.3,42,YBR079C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,653,YMR146C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,29,YBL072C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,820,YOR361C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,232,YER025W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,874,YPR041W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,204,YDR429C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,673,YMR309C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,558,YLR192C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,334,YGR085C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,148,YDR091C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,289,YGL076C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,538,YLL045C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,775,YOR063W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,295,YGL103W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,113,YDL082W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,627,YML073C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,670,YMR290C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,7,YAL035W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,211,YDR471W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,546,YLR075W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,705,YNL178W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,577,YLR287C-A,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,237,YER074W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,658,YMR194W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,83,YCR031C,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,274,YFR031C-A,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,587,YLR340W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,761,YOL127W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_89,30,0.9013,0.3,375,YHL001W,26,6.45e-27,True,32,1.13e-27,True,7,6.03e-18,True,65,1.13e-27,True
Complex_90,80,0.9012,0.2415,775,YOR063W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,761,YOL127W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,538,YLL045C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,540,YLR029C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,667,YMR242C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,755,YOL077C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,670,YMR290C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,851,YPL198W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,113,YDL082W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,434,YIL133C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,211,YDR471W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,37,YBR031W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,676,YNL002C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,295,YGL103W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,228,YER006W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,289,YGL076C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,627,YML073C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,334,YGR085C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,237,YER074W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,658,YMR194W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,740,YNR053C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,861,YPL249C-A,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,533,YLL008W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,274,YFR031C-A,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,867,YPR016C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,539,YLR002C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,282,YGL030W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,83,YCR031C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,150,YDR101C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,705,YNL178W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,366,YGR245C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,495,YKL009W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,683,YNL061W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,837,YPL093W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,416,YHR197W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,854,YPL211W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,246,YER126C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,338,YGR103W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,706,YNL182C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,808,YOR272W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,297,YGL111W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,258,YFL002C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,642,YMR049C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,529,YKR081C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,388,YHR052W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,215,YDR496C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,796,YOR206W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,147,YDR087C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,694,YNL110C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,318,YGL246C,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
Complex_90,80,0.9012,0.2415,611,YLR449W,30,7.07e-59,True,48,6.08e-41,True,10,5.17e-35,True,88,7.07e-59,True
