T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YJL171C	1	1	1	0	0	0	0	1	1	1	1	1
YHR106W	1	1	1	1	1	1	1	1	0	0	0	0
YDL206W	1	1	1	1	1	1	1	0	0	1	0	1
YDL236W	1	0	0	0	0	0	0	1	1	1	1	1
YFL044C	1	1	1	1	1	1	1	1	0	1	0	0
YNL022C	1	0	1	1	1	0	1	1	1	0	1	1
YJL137C	1	1	1	1	1	1	1	0	0	0	0	1
YCL031C	0	1	1	1	0	1	1	1	1	1	1	1
YNL162W	0	0	1	1	1	1	1	1	1	1	1	1
YMR190C	1	1	0	1	0	0	0	0	1	1	1	1
YNL118C	1	1	1	1	1	1	1	1	0	0	0	1
YDL087C	1	0	1	1	1	1	1	1	1	1	0	0
YOR181W	1	1	1	1	1	1	1	0	1	0	0	0
YIR003W	1	1	1	1	1	1	1	0	0	1	1	1
YIL131C	1	1	0	0	0	0	0	1	1	1	1	1
YDL051W	1	0	1	1	0	1	1	1	1	1	1	1
YCR035C	0	1	1	1	1	1	1	1	1	1	1	1
YCL074W	1	1	1	0	0	1	0	1	1	0	0	1
YLL008W	0	0	1	1	1	1	1	1	1	1	1	1
YER018C	1	1	1	0	0	0	0	0	1	1	1	1
YDL090C	1	0	1	1	0	1	1	0	0	1	1	1
YKR035W-A	1	1	1	0	1	0	0	0	1	1	1	1
YJL093C	0	1	1	1	1	1	0	0	1	0	0	0
YER031C	1	0	0	1	0	1	0	1	1	1	1	1
YLR100W	1	1	1	0	0	0	0	0	1	1	1	1
YCR014C	0	1	1	1	1	1	1	1	0	0	0	0
YGR216C	0	1	1	0	1	0	1	0	1	1	1	1
YDR466W	1	1	1	1	1	1	1	1	0	0	0	0
YOR092W	1	0	0	1	0	1	0	0	1	1	1	1
YIR006C	1	1	0	1	1	0	1	0	0	1	1	0
YPL012W	1	0	1	1	1	1	1	1	1	0	1	1
YMR284W	1	1	1	1	1	1	1	1	0	0	0	0
YLR225C	0	0	1	1	1	1	1	1	1	0	0	1
YJL159W	0	1	1	1	1	1	1	1	1	0	0	0
YBL054W	0	0	1	1	1	1	1	1	1	0	0	1
YML119W	1	1	1	1	1	1	1	1	0	0	0	0
YGL190C	1	1	1	1	1	1	1	0	0	1	0	0
YHR139C	1	1	1	1	1	1	1	1	0	0	0	0
YHL039W	1	0	0	1	1	1	1	1	1	1	1	1
YDR172W	0	0	1	1	0	1	0	1	1	1	0	1
YPR023C	1	1	1	0	1	0	1	0	1	1	1	1
YAL036C	0	0	0	1	1	1	1	1	1	1	1	1
YNL086W	1	1	1	1	1	1	1	1	0	0	0	0
YDR127W	1	0	1	1	1	1	1	0	1	0	1	1
YCR047C	0	0	1	1	1	1	1	1	1	0	0	1
YDR088C	1	1	1	0	1	0	0	1	1	1	1	0
YER169W	1	1	1	1	1	1	1	1	0	0	0	0
YER139C	1	0	1	1	1	1	1	1	0	0	0	0
YDL139C	1	1	1	0	1	1	1	1	0	1	1	0
YNL041C	1	0	0	1	1	1	0	1	1	1	1	1
YDR267C	1	0	0	0	0	0	0	1	1	1	1	1
YIL090W	0	1	1	1	1	1	1	1	1	0	0	0
YCL061C	1	1	1	1	0	0	0	0	1	1	1	1
YLR190W	1	1	1	1	1	0	0	0	0	0	0	1
YCR073C	1	0	1	1	1	1	1	0	0	0	1	1
YLR095C	1	1	1	1	0	0	1	1	1	1	1	0
YMR098C	1	1	1	0	1	0	0	0	1	1	1	1
YIL151C	1	1	0	1	1	1	1	0	1	1	1	0
YIL135C	0	0	1	0	1	1	1	1	1	1	1	0
YDR069C	1	1	1	1	1	1	1	0	0	0	0	0
YJL098W	0	0	0	1	1	1	1	1	1	1	1	1
YLR289W	1	1	0	0	0	0	0	0	1	1	1	1
YDR027C	1	1	1	1	1	1	1	0	0	1	1	1
YGR013W	1	1	0	0	0	1	1	1	1	1	1	1
YOR030W	1	1	1	1	1	0	0	1	1	1	1	0
YDR207C	1	0	1	1	1	1	1	1	1	0	0	0
YOR019W	0	1	1	1	1	1	1	1	0	0	0	0
YDR099W	1	1	1	1	1	1	0	0	0	0	0	1
YGL237C	1	1	1	1	1	1	1	0	1	0	1	0
YJR076C	1	1	1	0	0	0	0	1	1	1	1	1
YHR161C	1	1	1	1	1	1	1	0	0	0	0	0
YBR083W	1	1	1	1	1	1	1	0	1	0	0	0
YDR188W	1	1	1	0	0	0	1	1	1	0	1	0
YLR410W	0	1	0	1	1	0	1	1	1	0	0	1
YJR042W	1	0	1	1	1	0	0	1	1	0	1	1
YPR074C	1	0	0	0	0	0	0	1	1	1	1	1
YGR186W	1	1	1	1	1	1	1	0	1	0	1	1
YER035W	1	1	1	1	1	1	1	1	0	0	0	0
YDR234W	1	0	0	0	0	0	1	1	1	1	1	1
YLR017W	0	0	1	1	1	1	1	1	1	0	0	1
YJL080C	1	0	0	0	0	0	0	1	1	1	1	1
YIL047C	1	0	0	1	1	1	1	1	1	0	1	0
YLR323C	1	0	0	1	1	1	1	1	1	0	0	0
YEL002C	1	0	1	1	1	1	0	1	1	1	1	0
YKR003W	1	1	1	1	1	1	0	0	0	1	1	1
YLR246W	1	1	1	0	1	0	1	1	1	0	1	0
YDR288W	1	1	1	1	1	1	1	1	0	0	0	0
YGL155W	1	0	1	0	0	0	1	1	1	1	1	1
YDL098C	0	0	0	0	1	0	0	1	1	1	1	1
YHR202W	1	1	1	1	1	1	1	0	0	0	0	0
YOR329C	1	1	1	1	1	1	1	0	0	0	0	0
YDR335W	1	0	1	1	0	1	0	1	1	1	1	1
YPL111W	1	1	1	1	1	1	1	1	1	0	1	1
YGR217W	1	0	0	0	1	0	1	1	1	0	1	1
YHR078W	1	1	0	1	0	1	1	0	1	1	1	0
YLR206W	1	1	1	1	1	1	1	0	1	0	0	1
YAL059W	1	0	1	1	1	1	1	1	1	1	1	1
YOR033C	1	1	0	0	0	0	0	1	1	1	1	1
YOR119C	0	1	1	1	1	1	1	1	1	0	0	1
YER111C	1	1	1	1	1	1	0	0	1	1	0	0
YCR011C	1	1	1	1	1	1	1	0	0	1	0	1
YGL086W	1	1	1	0	0	1	0	1	0	1	1	1
YHR091C	1	1	1	1	0	0	1	0	1	1	1	1
YGR162W	1	0	0	0	0	0	1	1	1	1	1	1
YGL008C	1	0	0	1	0	0	0	1	1	1	1	1
YFR021W	1	1	1	1	1	1	1	0	0	0	0	0
YBL047C	1	1	1	1	1	1	1	0	0	0	0	0
YKR063C	0	0	0	1	1	1	1	1	1	1	0	1
YOR115C	1	0	0	0	1	0	0	1	1	1	1	1
YOR211C	1	1	1	1	1	0	1	0	1	1	1	1
YDR219C	1	1	1	1	1	1	0	0	0	1	1	1
YML116W	0	0	0	0	1	1	1	1	1	1	1	1
YCL028W	1	1	1	1	0	0	0	0	1	1	1	0
YBL041W	1	1	1	1	1	1	1	1	0	1	0	0
YBR288C	0	0	1	1	0	1	0	1	1	1	1	1
YKL080W	1	1	1	1	1	0	1	1	1	0	1	1
YGL121C	0	1	1	1	1	1	1	1	0	0	0	0
YOR023C	0	1	1	1	1	1	1	1	1	1	0	0
YPL239W	0	0	0	1	1	1	1	1	1	1	1	1
YDL201W	1	0	0	0	1	1	1	1	1	1	1	1
YPR162C	0	0	1	1	1	1	1	1	1	1	1	1
YGR243W	1	1	1	1	1	1	1	0	0	0	0	0
YOL083W	0	1	1	1	1	1	1	1	0	0	0	0
YPR058W	1	0	0	1	1	1	1	1	1	0	0	1
YNL169C	1	1	1	1	0	0	0	0	1	1	1	1
YLR173W	1	0	1	1	1	1	1	1	1	0	0	1
YDR361C	0	0	0	0	1	1	1	1	1	1	1	1
YPL095C	1	1	1	1	1	1	1	1	0	0	0	0
YOL164W	1	0	1	0	1	0	1	0	1	1	1	1
YDR506C	1	0	1	1	1	1	1	1	0	0	0	0
YKL092C	1	1	1	1	1	0	0	0	1	1	1	1
YLR350W	1	1	1	1	1	1	1	1	0	0	0	0
YPR072W	0	1	1	1	0	0	0	0	1	1	1	1
YNL119W	0	0	0	1	1	1	1	1	1	1	1	1
YIL063C	1	1	0	1	1	1	0	0	0	1	1	0
YGL020C	1	0	0	0	1	0	1	1	1	1	1	1
YDR046C	1	0	1	0	0	0	0	1	1	1	1	1
YFR040W	0	1	0	1	1	0	0	1	1	1	1	1
YPL193W	0	1	1	1	1	1	1	1	1	0	0	0
YDL221W	1	1	1	1	1	1	1	0	0	1	0	0
YPL141C	1	1	1	1	1	0	0	0	0	0	0	1
YGR278W	0	1	0	1	1	1	1	1	1	1	1	0
YDR513W	1	1	1	1	1	1	1	0	0	0	0	0
YKR048C	1	1	1	1	0	0	1	1	1	1	0	0
YGR074W	1	1	0	0	1	1	1	1	1	1	1	0
YJL194W	0	1	1	1	1	1	1	0	1	1	1	0
YLR132C	1	1	1	1	0	0	0	0	0	1	1	1
YBL079W	0	0	1	1	1	1	0	1	1	0	1	1
YPL091W	1	0	1	1	0	0	0	1	1	1	1	1
YIL056W	1	1	0	0	0	1	1	1	1	1	1	1
YBR282W	1	1	1	0	0	0	0	0	1	1	1	1
YDL088C	1	0	1	1	0	0	0	1	1	1	1	1
YGR207C	1	1	0	0	0	0	0	1	1	1	1	1
YDR009W	1	1	1	1	1	1	0	0	1	1	1	1
YLR049C	0	1	1	1	1	0	0	0	1	1	1	1
YDR080W	1	0	1	1	1	1	1	1	0	1	0	1
YLR149C	1	1	1	1	1	1	1	0	0	0	0	0
YGL035C	1	1	1	1	1	1	1	1	1	0	0	0
YNL183C	1	1	1	0	1	0	1	0	1	1	1	1
YLR258W	1	1	1	1	1	1	1	0	0	0	0	0
YPL167C	0	1	1	1	1	1	1	0	1	1	0	0
YER065C	1	1	1	1	0	1	1	0	0	1	1	1
YHR166C	1	1	0	1	1	1	1	0	1	1	1	1
YPL031C	1	1	1	1	1	1	0	0	1	1	1	0
YGR015C	1	1	1	1	1	1	1	0	0	1	1	1
YKR019C	0	1	0	1	1	1	1	1	1	0	0	1
YJR099W	1	1	1	1	1	1	1	0	0	0	0	0
YLR092W	1	0	0	0	0	0	0	1	1	1	1	1
YLR006C	1	1	1	1	1	1	1	0	0	0	1	0
YOR191W	1	0	1	1	1	1	1	0	1	1	1	1
YDL044C	1	1	1	0	0	0	0	0	1	1	1	1
YJL173C	1	1	0	0	1	1	1	1	0	1	1	1
YER021W	0	1	1	1	1	1	1	0	0	1	0	0
YOR358W	1	1	1	0	0	0	1	0	1	1	1	1
YGR076C	1	1	0	0	0	0	0	0	1	1	1	1
YLR260W	1	0	0	1	1	1	1	1	1	1	1	1
YDR498C	1	1	1	1	1	1	1	1	1	1	0	0
YNR034W	1	1	1	1	1	1	1	0	0	0	0	0
YPL224C	1	1	1	1	0	0	0	0	1	1	1	1
YLR179C	1	0	0	0	0	0	0	1	1	1	1	1
YPR008W	1	1	1	1	1	1	1	1	0	0	0	0
YFR048W	0	0	0	0	0	1	0	1	1	1	1	1
YCL045C	1	1	1	1	0	1	0	1	0	0	1	1
YER172C	1	1	1	1	0	1	1	1	1	0	1	0
YKR036C	0	0	1	1	1	1	1	1	1	0	1	0
YDR499W	1	1	1	1	1	1	1	0	0	0	0	0
YKL027W	1	1	1	0	0	0	0	1	1	1	1	1
YDL054C	1	1	1	1	1	1	1	0	0	0	0	0
YOR002W	0	1	1	1	1	1	1	0	0	0	1	0
YFR017C	1	1	1	1	1	1	1	0	0	0	0	0
YLR374C	1	1	1	0	1	0	1	1	1	1	0	0
YPR141C	1	1	1	0	0	0	0	0	1	1	1	1
YOR254C	0	0	0	1	1	1	0	1	1	1	1	1
YLR320W	0	0	0	1	1	1	1	0	1	0	1	1
YNL098C	1	1	1	1	1	1	1	0	0	0	0	0
YOR194C	0	0	1	1	0	1	1	0	1	1	1	1
YFL053W	1	1	1	1	1	1	1	1	0	0	1	0
YKL057C	1	1	1	1	1	1	0	0	0	0	1	1
YJL195C	1	1	1	1	1	0	1	1	1	1	1	0
YAL053W	1	0	1	1	1	1	1	1	1	0	0	1
YOR371C	0	0	1	1	1	1	1	1	1	1	1	0
YGR080W	1	1	1	1	1	1	1	0	0	1	1	0
YHR016C	1	1	1	1	1	1	1	0	0	1	0	0
YNL076W	1	1	1	1	1	1	1	1	1	0	0	0
YDR386W	1	1	1	1	1	0	0	0	0	1	1	1
YNL311C	0	0	1	0	1	0	1	1	1	1	1	1
YMR273C	1	1	1	0	0	0	1	1	1	1	1	1
YPL216W	1	1	0	1	0	1	1	0	1	1	1	0
YBR057C	0	1	1	1	1	1	1	1	0	0	0	0
YNL327W	0	1	1	1	1	1	1	1	0	0	0	0
YDR087C	0	0	1	1	1	1	1	1	1	1	1	1
YOR151C	1	0	1	1	1	0	1	1	1	1	1	0
YLR276C	0	0	1	0	1	1	1	1	1	1	1	1
YMR205C	1	0	0	1	1	1	1	1	1	0	1	0
YMR092C	1	1	1	1	1	1	0	0	0	1	0	1
YCR089W	1	0	1	0	0	1	1	1	1	1	1	1
YNL265C	1	1	1	1	1	1	1	0	0	0	1	0
YJL065C	1	1	1	1	1	1	1	1	1	0	0	0
YJL078C	0	1	1	1	1	1	1	1	1	0	0	0
YPL240C	0	1	1	1	1	1	1	1	0	1	0	0
YPR175W	1	1	0	0	0	0	0	0	1	1	1	1
YBR171W	0	1	1	0	0	0	0	1	1	1	1	1
YNL185C	1	1	0	0	0	0	0	0	1	1	1	1
YHR042W	1	1	0	1	0	0	0	1	1	1	1	1
YPR061C	1	1	1	1	1	1	1	1	0	0	0	0
YPR187W	1	0	0	1	0	1	1	1	1	1	1	1
YGR184C	1	1	1	1	1	1	1	0	1	0	1	0
YLR377C	1	1	1	1	1	1	1	0	0	0	0	1
YNR051C	0	0	1	1	0	0	1	1	1	1	1	1
YPL006W	1	1	1	1	1	1	1	0	0	1	0	0
YKR099W	0	0	1	1	1	1	1	1	1	0	1	0
YKL167C	1	1	1	0	0	0	0	0	1	1	1	1
YGR031W	1	1	1	1	1	1	1	0	0	0	0	0
YBL055C	1	0	1	0	1	0	1	1	1	1	1	1
YAL060W	1	1	1	1	1	0	0	0	1	1	1	1
YBL067C	1	1	1	1	1	1	1	1	0	0	0	0
YDR258C	1	1	1	1	1	1	1	0	0	1	1	0
YOL126C	1	1	1	1	1	1	1	1	0	0	0	0
YJR022W	1	1	0	1	1	1	1	0	0	1	0	1
YPR137W	0	0	1	0	0	1	1	1	1	1	1	1
YPL249C	1	1	1	1	1	1	1	1	0	1	0	0
YIL129C	1	1	0	1	1	0	1	0	1	1	1	1
YDR235W	1	1	1	0	0	0	0	1	1	1	1	1
YML052W	1	1	1	1	1	0	0	0	0	0	1	1
YOR188W	1	0	0	0	0	0	0	1	1	1	1	1
YFR043C	0	1	1	1	1	1	0	0	1	1	1	0
YJL112W	1	1	1	0	0	0	1	0	1	1	1	1
YJR059W	1	1	1	1	1	1	1	0	1	1	0	0
YGR173W	0	0	0	0	1	1	1	1	1	1	1	1
YOR210W	0	0	1	1	1	1	1	1	1	1	1	1
YJL068C	1	1	1	1	1	1	1	0	0	1	0	0
YLR153C	1	0	1	1	1	0	0	1	0	1	1	1
YGL066W	1	1	1	1	1	1	1	0	1	0	1	0
YEL030W	1	1	0	1	1	1	1	1	0	0	1	0
YML076C	1	0	1	0	1	1	1	1	1	0	1	1
YDR532C	0	1	0	1	0	1	0	0	1	1	0	1
YNL071W	1	1	1	1	1	1	0	0	0	1	1	1
YER168C	1	1	0	0	0	0	0	1	1	1	1	1
YOR097C	0	1	1	1	1	1	0	0	0	1	1	1
YER073W	0	0	0	1	1	1	1	1	1	1	1	1
YJL099W	1	1	1	1	1	1	1	0	1	0	0	0
YDR398W	1	0	1	1	1	1	1	1	1	1	1	1
YOR342C	0	1	1	1	1	0	1	1	1	1	0	0
YDR189W	1	1	1	1	0	1	0	1	0	1	1	1
YDR169C	1	1	1	1	1	1	1	0	1	0	0	1
YLL010C	1	1	1	1	1	1	1	1	1	0	1	1
YNL286W	1	1	0	1	0	0	1	1	0	1	1	1
YNL056W	1	1	1	1	1	0	1	1	1	0	0	0
YIL021W	1	1	0	0	0	0	0	1	1	1	1	1
YMR112C	1	1	1	1	1	1	1	1	0	0	0	0
YKL108W	1	1	0	1	0	0	0	0	1	1	1	1
YOL045W	0	0	1	1	1	1	1	1	1	1	0	1
YGL087C	1	1	1	1	1	1	1	1	0	0	0	0
YMR070W	1	1	1	1	1	0	1	1	0	0	1	1
YOL109W	0	1	1	1	1	1	1	1	1	0	0	0
YDR156W	0	1	1	0	1	0	1	1	1	1	1	1
YMR146C	1	0	0	0	0	0	1	1	1	1	1	1
YGL125W	1	0	1	0	0	0	1	0	1	1	1	1
YOR100C	1	1	1	1	1	1	1	0	0	0	1	1
YMR232W	1	1	1	1	1	1	1	0	0	0	0	0
YCL038C	0	1	1	1	1	1	1	1	0	0	0	0
YGL005C	1	1	1	1	1	1	0	0	0	1	1	1
YGL100W	1	1	1	0	0	0	0	0	1	1	1	1
YDR173C	1	1	1	1	1	1	1	0	0	0	0	0
YDL148C	0	0	1	1	1	1	1	1	1	1	1	1
YHR107C	1	1	0	0	0	0	0	1	1	1	1	1
YEL012W	1	1	1	1	1	1	1	0	0	0	0	0
YJR008W	1	1	1	1	1	1	1	0	0	0	0	0
YJL030W	1	1	1	1	1	1	1	0	1	0	0	0
YJR041C	1	0	1	0	1	1	1	1	1	1	1	1
YOL063C	0	1	1	1	1	1	1	1	0	1	1	0
YBR227C	0	0	1	1	0	1	1	1	1	1	1	1
YBR061C	0	0	1	1	0	0	1	1	1	1	1	1
YLR405W	1	0	1	1	0	0	1	1	1	1	1	1
YLR383W	1	1	0	0	1	0	0	1	1	1	1	1
YNL084C	1	1	1	1	1	0	1	0	0	1	1	1
YNL115C	0	1	1	1	1	1	1	1	0	0	0	0
YDL007W	0	1	1	1	1	1	1	0	0	1	1	0
YBL074C	0	1	1	1	1	1	1	1	0	1	1	1
YKL010C	1	0	1	1	1	1	1	1	0	0	0	1
YBR223C	1	1	1	1	1	1	1	1	0	0	0	0
YHR013C	1	0	0	0	0	0	1	1	1	1	1	1
YPR112C	1	0	0	1	1	1	1	1	1	1	1	1
YLR244C	0	0	1	0	1	1	1	1	1	1	1	1
YNL082W	1	1	1	1	1	0	0	0	1	1	1	1
YPR049C	1	1	1	1	1	1	1	1	0	0	0	0
YPR110C	0	0	1	1	1	1	1	1	1	1	1	1
YDL122W	0	0	0	1	0	1	1	1	1	1	1	1
YMR246W	1	1	1	1	1	1	1	1	0	0	0	0
YDR313C	1	1	1	1	1	1	1	1	0	0	0	0
YGL040C	1	1	0	0	0	0	0	0	1	1	1	1
YIL045W	0	1	1	1	1	1	1	1	0	0	0	0
YCL043C	1	1	1	1	0	0	1	1	0	1	1	0
YGR215W	1	1	0	0	0	0	0	0	1	1	1	1
YPR025C	1	1	1	1	0	1	1	0	1	1	1	1
YGR010W	1	1	1	1	1	1	1	1	0	0	0	0
YDR412W	1	0	0	0	0	1	1	1	1	1	1	1
YOR118W	1	1	1	1	1	1	1	0	0	0	0	0
YBR195C	0	1	1	0	0	0	1	1	1	1	1	1
YIL101C	1	1	1	1	1	1	1	0	0	0	0	0
YIR007W	1	1	1	1	1	1	1	0	0	1	1	0
YOR305W	0	0	1	0	0	0	0	1	1	1	1	1
YPR056W	1	0	1	1	1	1	1	0	1	1	1	1
YJR065C	1	1	1	1	1	1	1	0	0	1	0	0
YPR155C	1	1	1	1	1	1	1	0	0	0	0	1
YML124C	1	1	1	0	0	0	0	1	1	1	1	1
YDR153C	1	1	1	1	0	0	1	1	1	1	0	0
YML005W	0	1	1	1	1	1	1	1	1	0	0	1
YMR080C	0	1	1	1	1	1	1	1	1	0	1	0
YLR055C	1	1	1	1	1	0	0	1	1	0	0	1
YBR194W	1	1	1	0	1	0	0	0	1	1	1	1
YDL068W	1	0	1	1	0	0	1	1	1	1	1	1
YOL038W	0	1	1	1	1	1	1	0	0	0	1	0
YEL057C	1	1	1	1	1	1	1	0	0	0	0	0
YGR200C	1	0	0	1	0	1	1	1	1	1	1	1
YJR015W	1	1	1	0	0	0	1	1	1	1	1	1
YIL167W	1	1	0	0	1	0	1	1	1	1	1	1
YNR024W	0	1	1	1	1	1	1	1	1	0	0	1
YJR014W	1	0	1	1	1	0	1	1	1	1	1	1
YMR091C	1	1	1	0	0	0	0	1	1	1	1	1
YER142C	1	1	1	1	1	1	1	0	0	0	0	0
YBL078C	0	1	1	1	1	1	1	1	0	0	0	0
YML057W	1	1	1	1	1	1	1	0	0	0	0	1
YNL293W	1	1	1	1	1	1	1	0	0	1	1	0
YPL195W	0	0	1	1	0	1	1	0	1	1	1	1
YOR038C	1	1	1	1	0	0	0	0	1	1	1	1
YDR396W	1	1	1	1	1	1	0	1	1	0	0	0
YBR097W	1	1	1	1	1	1	1	0	0	1	1	1
YKL025C	1	1	1	0	1	1	1	0	0	1	0	0
YOR089C	1	1	1	1	1	1	1	1	1	0	0	0
YNL081C	1	1	1	0	1	0	0	0	1	1	1	1
YGR092W	1	1	1	1	1	0	0	0	1	1	0	0
YPR134W	1	1	1	1	1	1	1	0	0	1	0	0
YGL180W	0	1	1	1	1	1	1	1	0	0	0	0
YDL105W	1	1	1	0	1	0	1	0	1	1	1	1
YHR041C	1	0	0	0	0	0	1	1	1	1	1	1
YMR192W	1	1	1	1	0	1	0	0	1	1	1	1
YPR118W	1	1	1	1	1	1	1	1	0	0	0	1
YBL087C	1	0	1	0	1	0	1	1	1	1	1	1
YDL053C	1	1	1	1	0	1	0	0	1	1	0	0
YNL263C	1	1	1	1	0	0	0	0	1	1	1	1
YIL062C	1	1	1	1	1	1	1	0	0	1	1	0
YDR500C	0	0	1	1	1	1	0	1	1	1	1	1
YNL202W	1	1	1	1	1	1	1	1	0	0	0	0
YMR014W	0	0	1	1	1	1	1	1	1	1	1	1
YER054C	1	1	1	1	1	1	1	1	0	0	0	0
YFL022C	1	0	0	0	0	0	1	1	1	1	1	1
YOR261C	0	1	1	1	1	1	1	0	0	0	0	0
YLR148W	1	1	0	1	1	0	1	0	0	1	1	1
YMR212C	1	1	1	0	1	0	0	1	1	1	1	1
YKL054C	1	1	1	1	0	0	1	1	1	1	1	1
YMR029C	1	1	1	1	1	1	0	0	0	1	1	1
YIL084C	1	0	0	0	1	1	1	1	1	1	1	0
YNL015W	1	1	1	1	1	1	1	0	0	0	0	0
YDL035C	0	1	1	1	1	1	1	1	1	0	0	0
YDR345C	0	0	1	1	0	1	1	1	0	1	1	1
YLL003W	1	1	1	1	1	1	1	0	1	0	1	0
YBR203W	1	1	1	1	1	1	1	0	0	0	0	0
YKL022C	1	1	1	1	1	1	1	1	1	0	0	0
YLR172C	1	0	1	0	1	0	1	1	1	1	1	1
YNL161W	0	1	1	1	0	1	1	1	1	0	1	1
YNR035C	1	1	1	1	1	1	0	0	0	1	0	1
YDL220C	1	0	1	0	1	0	1	1	1	1	1	1
YGR106C	1	1	0	0	1	0	0	1	1	1	1	1
YMR321C	1	0	1	0	0	1	1	1	1	1	1	1
YGL011C	0	1	1	1	1	1	1	1	1	0	1	0
YDL147W	0	1	1	1	1	1	1	0	0	0	0	0
YDR517W	1	1	1	1	0	0	0	0	1	1	1	1
YOR330C	1	1	1	1	1	1	0	1	0	1	1	0
YNR038W	0	0	1	1	1	1	1	1	1	1	1	1
YMR016C	1	0	0	0	0	0	0	1	1	1	1	1
YLR134W	1	1	1	1	0	0	0	1	1	1	1	1
YDR520C	0	0	1	1	1	1	0	1	1	1	1	1
YHR029C	1	0	0	1	1	1	1	1	0	0	0	0
YDR065W	0	0	1	0	1	1	1	1	1	1	1	1
YPR078C	1	0	0	1	1	0	0	1	1	1	1	1
YFL029C	1	1	1	1	1	1	1	0	0	1	0	1
YOR335C	1	0	0	0	0	0	1	1	1	1	1	1
YHR007C	0	0	1	1	1	1	1	1	1	0	1	0
YGR023W	1	1	1	1	1	1	1	0	1	0	1	1
YEL005C	0	1	1	1	1	1	1	0	0	1	0	0
YDR359C	1	1	1	1	1	1	1	0	0	0	0	0
YLR175W	0	0	0	0	0	1	1	1	1	1	1	1
YBR150C	0	0	1	1	1	1	1	0	1	1	1	1
YLR277C	0	0	1	0	0	0	1	1	1	1	1	1
YGR075C	1	1	0	1	1	1	1	1	0	1	1	0
YPL070W	1	1	1	1	1	1	1	0	0	1	0	1
YLR025W	1	1	1	1	1	1	1	1	0	0	0	0
YNL275W	1	1	1	1	1	1	1	0	0	0	0	0
YKL135C	1	1	1	1	1	0	1	1	1	0	0	1
YNL072W	1	1	1	0	0	0	0	0	1	1	1	1
YJL026W	0	1	1	1	1	1	1	1	1	0	0	0
YMR028W	0	1	1	1	1	0	0	1	1	1	0	1
YMR131C	1	0	1	1	1	1	1	1	1	1	1	1
YGL231C	1	1	1	0	0	1	0	0	1	1	1	1
YGL108C	0	1	1	1	0	1	0	1	1	1	1	1
YJR122W	1	1	1	0	0	1	0	0	0	1	1	1
YMR267W	1	1	1	1	0	0	0	0	0	1	1	1
YHR168W	1	1	0	0	0	0	0	0	1	1	1	1
YOR341W	1	0	1	1	1	1	1	1	1	1	1	1
YGR009C	1	1	1	0	0	0	1	1	0	1	1	1
YPL003W	1	1	1	1	1	1	1	0	1	0	0	0
YDR022C	1	1	1	1	1	1	1	0	0	0	0	0
YDR181C	1	1	1	1	1	1	1	0	0	1	0	1
YLR034C	1	0	1	1	1	1	0	0	1	1	1	1
YJL200C	1	0	0	0	0	1	1	1	1	1	1	1
YHR065C	1	0	0	0	0	1	1	1	1	1	1	1
YBR166C	1	0	1	0	0	1	1	1	1	1	1	1
YCL014W	1	1	1	1	0	0	0	1	1	0	1	1
YOR007C	0	1	1	1	1	1	1	1	0	1	0	0
YDR176W	0	1	1	1	1	1	0	0	0	0	1	1
YGR041W	0	1	1	1	1	1	0	0	0	1	1	0
YPL247C	1	1	1	1	1	1	1	0	0	0	0	0
YER086W	0	0	0	1	1	1	1	1	1	1	1	1
YBR296C	0	1	1	1	1	1	1	1	1	1	0	0
YHR019C	1	0	0	0	0	0	1	1	1	1	1	1
YML043C	1	1	1	1	1	1	1	1	1	1	1	1
YMR291W	1	1	1	1	1	1	1	0	0	0	0	0
YBR162C	1	1	1	1	1	0	0	0	1	1	1	1
YDR168W	1	1	1	1	1	1	1	0	0	1	0	1
YJL108C	1	0	0	0	0	0	1	1	1	1	1	1
YLR069C	1	1	1	0	0	0	0	0	1	1	1	1
YAL041W	0	1	1	1	1	1	1	1	0	0	0	1
YLR429W	1	1	1	0	0	0	0	0	1	1	1	1
YMR113W	1	1	1	1	1	0	0	1	0	1	1	1
YDR071C	0	1	1	1	1	1	1	1	1	1	0	1
YKL009W	0	0	1	1	1	1	1	1	1	1	1	1
YHL008C	1	1	0	0	0	0	1	0	1	1	1	1
YGR002C	1	1	1	0	0	0	1	1	1	1	1	1
YDR481C	1	1	1	1	1	1	0	0	1	1	0	0
YLR139C	1	1	1	0	0	0	0	0	1	1	1	1
YJL219W	1	1	1	1	1	0	1	1	0	0	0	0
YJR135C	1	1	0	1	1	1	0	1	1	0	0	1
YDR346C	1	1	1	1	0	1	0	1	1	0	1	1
YJL162C	0	1	1	1	0	0	1	1	1	1	0	1
YKL185W	0	1	1	1	1	1	1	0	0	0	0	0
YDR533C	0	0	0	1	1	1	1	1	1	0	0	0
YGL097W	1	0	0	0	0	0	0	1	1	1	1	1
YMR071C	0	1	1	1	1	1	1	1	0	1	0	0
YBL056W	1	1	1	1	1	1	1	0	1	1	0	1
YOR108W	0	0	0	0	0	1	1	1	1	1	1	1
YKL204W	1	1	1	1	1	1	0	0	0	0	1	0
YDL161W	1	1	1	1	1	1	1	0	0	1	0	0
YMR106C	1	0	1	0	0	0	0	1	0	1	1	1
YAL001C	1	0	1	1	0	1	0	1	0	1	1	1
YKL124W	1	1	1	1	1	1	1	0	1	0	0	0
